SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,-0.2187151269579764,0,0,0,0,0,1,-1.5076384890696393,0,0,1,1,0,0,0,1,0,0,0
1,1,0,-1.2774445836787656,1,0,0,0,0,0,0.3170146171127639,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1.4508197855632678,0,1,0,0,1,0,-0.2945266789483693,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-1.2367242199587352,0,0,0,1,0,1,0.7125223031523015,0,1,0,1,0,0,0,0,0,1,1
0,1,0,-0.2187151269579764,0,0,0,0,0,0,-1.502653098069141,0,0,1,0,0,1,1,0,0,0,0
0,1,1,1.2879383306831464,1,1,1,1,1,1,0.85876043916692,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-0.9924020376385532,1,0,1,1,0,1,0.9717626351782166,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,0,0.1741000750984774,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-1.1145631287986442,0,0,0,1,1,0,-0.6435040489832552,1,0,0,1,0,0,0,1,0,0,0
1,1,0,-1.2774445836787656,1,0,0,0,0,1,0.3220000081132624,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.5549717837226001,1,0,1,1,0,1,0.9933659961803764,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-0.748079855318371,0,0,0,0,1,1,0.1624674960973147,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0.880734693482843,0,1,0,1,1,0,0.5264010391336954,1,0,0,0,0,1,0,0,1,0,0
0,1,0,0.009241043271408539,1,0,1,1,0,1,1.2466193785948658,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.209557599636893,0,0,0,1,0,1,0.24336172708589318,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.1070477828022663,1,1,1,1,0,1,1.4486983742258936,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.6771328748826912,1,0,0,1,0,1,0.8670694241677506,0,1,0,1,0,0,0,1,0,0,1
1,0,0,-0.9516816739185228,1,0,0,0,0,1,0.6524105884783853,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.1580806191859259,0,0,0,0,0,1,0.184070857099474,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.3244390249513595,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1.2064976032430856,1,0,0,1,0,1,0.8089065291619363,0,1,0,0,0,1,0,1,0,0,0
1,0,0,-1.1626501994714198,1,0,0,0,0,1,0.45219568424607653,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0.880734693482843,0,1,1,0,1,1,1.3506523512160928,0,1,0,0,1,0,0,1,0,0,1
0,0,0,-0.8163821136902802,0,1,0,0,0,1,-0.7866004491364458,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1.1657772395230557,1,0,0,0,0,1,-1.3514295710540236,0,0,1,0,0,1,0,0,0,1,0
1,1,1,0.3513699651224484,1,0,1,1,1,1,1.5508756693750667,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-0.8295205827584317,0,0,0,0,0,0,-1.4976677070686424,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.0738427650786138,1,0,0,0,0,1,0.9568064621767214,0,1,0,1,0,0,1,0,0,0,1
0,1,0,-0.8914656220640449,1,0,0,1,0,1,1.137236735858984,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.4100994218432374,1,1,1,1,0,0,0.3436033691154218,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-0.9516816739185228,1,0,0,0,0,1,0.9966895901807084,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.1657772395230557,1,0,0,1,1,1,1.3822264942192488,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.9109613101984924,0,1,0,0,1,0,-0.0834784599272716,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0.5549717837226001,1,1,1,0,0,0,0.6477122201458225,0,1,0,1,0,0,0,0,0,1,0
0,0,0,-0.748079855318371,0,0,1,0,0,1,0.7158458971526335,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.5956921474426305,1,0,1,1,0,1,1.274209689208451,0,1,0,0,1,0,0,0,1,0,0
0,1,0,-0.9516816739185228,0,0,1,1,1,1,1.0000131841810405,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.9924020376385532,1,0,0,0,0,1,0.3269853991137605,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0.880734693482843,0,1,0,1,0,0,0.8321716871642622,0,1,0,1,0,0,0,0,0,1,0
0,1,0,1.36481857556287,1,1,1,1,0,0,1.0422705188675565,0,1,0,0,1,0,0,0,1,0,1
0,1,1,-1.2774445836787656,0,0,0,0,0,1,0.144187729095487,0,1,0,1,0,0,0,0,0,1,1
1,1,0,-0.748079855318371,1,0,1,0,0,1,1.177825463198816,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.5444780367182193,1,0,0,0,1,1,1.2027524182013078,0,1,0,0,1,0,0,0,1,0,1
0,1,1,1.369379058123207,0,0,0,0,0,1,-1.4960059100684764,0,0,1,0,0,1,0,0,0,1,0
1,0,0,1.3147649379096578,0,0,0,0,0,1,-0.7297388763558842,1,0,0,0,1,0,0,0,1,0,1
1,1,1,1.3286586944031769,1,0,0,1,1,1,1.300798441211109,0,1,0,0,1,0,1,0,0,0,0
0,1,1,0.758573602322752,1,0,0,1,0,1,0.8438042661654253,0,1,0,0,1,0,0,0,1,0,0
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.2289393761039596,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.167079735757055,1,0,0,0,0,0,0.7233335040290826,0,1,0,1,0,0,0,0,0,1,1
0,1,0,1.5729808767233588,0,1,0,0,1,0,-0.3410569949530208,1,0,0,0,0,1,1,0,0,0,0
0,1,0,1.5729808767233588,0,1,1,1,1,1,0.6526976111463211,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6900343649879066,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.9401110430752201,1,0,0,0,0,1,0.3673225103036373,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0331224013585834,0,0,0,0,0,1,0.5164302571326987,0,1,0,1,0,0,0,0,0,1,1
0,0,0,1.4508197855632678,0,0,1,0,1,0,-0.6584602219847502,1,0,0,1,0,0,0,0,1,0,0
0,1,0,1.125056875803025,0,0,0,0,0,1,-1.4710789550659844,0,0,1,0,0,1,1,0,0,0,0
0,1,0,-1.1042204325893878,1,0,0,0,0,1,0.3463601945375739,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.1070477828022663,0,0,0,1,0,0,-0.5172074769706297,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.179085466098976,0,1,0,1,0,0,0,0,0,1,1
1,0,0,-1.1960038562387048,1,0,0,0,0,1,0.3419415721152558,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.1823967496959917,0,0,0,1,0,1,0.6925683791262376,0,1,0,1,0,0,0,0,0,1,1
0,1,1,-1.0161028773044083,0,0,0,0,0,1,-1.4894968978763192,0,0,1,1,0,0,0,0,1,0,1
0,1,1,0.3513699651224484,1,0,0,1,1,1,1.2575917192067896,0,1,0,0,1,0,0,0,1,0,1
0,1,1,0.7992939660427822,0,0,0,0,0,0,-1.4926823160681442,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.6914235318503935,1,1,0,0,0,1,-0.025534928911439103,1,0,0,1,0,0,1,0,0,0,1
0,0,0,0.5549717837226001,1,1,1,0,0,1,0.96179185317722,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,1,1,1,1,0,0.7740087921584478,1,0,0,0,0,1,1,0,0,0,0
0,1,1,-0.1372743995179157,0,0,0,0,0,1,-1.4660935640654862,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.1468174462291885,1,0,0,0,0,1,0.2727860788867638,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.7888002190384014,1,1,0,0,0,1,0.5064594751317021,0,1,0,1,0,0,0,1,0,0,0
0,1,1,1.2879383306831464,1,0,1,1,0,1,0.9335413041743956,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-1.0331224013585834,0,1,0,0,0,0,0.3186764141129299,0,1,0,1,0,0,0,0,0,1,0
1,1,0,0.8400143297628127,1,0,1,1,0,1,1.2991366442109429,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.03728349078008514,0,1,1,1,0,1,-0.5851658028309255,1,0,0,0,1,0,0,0,1,0,1
0,1,1,-1.0416367906303219,0,0,0,0,0,0,0.6120086740087899,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.1372743995179157,0,0,0,0,0,0,-1.517609271070636,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.0331224013585834,1,0,0,0,0,0,1.0049985751815391,0,1,0,1,0,0,0,0,0,1,1
1,0,0,-0.9109613101984924,0,0,1,0,0,1,0.2688225041079463,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.0285061677635385,1,0,0,0,0,1,0.6445601653339598,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.5851984004382496,0,1,0,1,0,1,0.7690234011579498,0,1,0,1,0,0,0,0,0,1,0
1,1,0,-0.0965540357978854,1,0,1,0,0,1,0.8404806721650927,0,1,0,1,0,0,0,0,1,0,0
0,1,1,0.5549717837226001,0,0,0,0,0,1,-1.4843733310673135,0,0,1,0,0,1,0,0,0,1,0
0,1,1,-0.62591876415828,1,1,0,1,0,1,1.3107692232121058,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.1591439020969822,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6824840425899581,1,0,0,1,0,0,0,0,1,0,1
1,1,0,0.3513699651224484,0,0,1,0,0,1,0.9900424021800438,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.24865762444672,0,0,1,0,0,1,-0.49368606040941765,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-1.1960038562387048,1,0,0,0,0,1,0.3751775121185782,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.5729808767233588,0,0,0,0,0,1,-1.5009913010689746,0,0,1,0,0,1,1,0,0,0,0
1,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.6667692069855808,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0.7178532386027215,1,1,1,1,1,0,1.6481140142458286,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3552359481165849,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.6364125111626608,1,0,0,1,1,1,1.2991366442109429,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-0.4223169455581282,1,0,0,0,0,1,1.0614996731871873,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.5142514200025698,1,1,1,1,1,0,0.5496661971360212,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-0.9109613101984924,1,0,0,0,0,1,0.3652067301175816,0,1,0,1,0,0,0,0,0,1,0
1,1,0,-0.2594354906780068,0,0,0,1,0,1,0.6959043331506402,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.1960038562387048,1,0,0,1,0,1,1.2027524182013078,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.3408762181180675,1,0,1,0,0,1,1.1595456961969886,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.1552834925186746,0,0,0,0,0,1,0.48366811461565107,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.1372743995179157,0,0,1,1,0,1,1.219370388202969,0,1,0,1,0,0,1,0,0,0,0
0,0,1,-1.0738427650786138,0,0,0,1,0,0,0.9883806051798778,0,1,0,1,0,0,0,0,0,1,1
0,1,0,-0.4630373092781585,1,0,0,1,1,1,1.3739175092184182,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0.6771328748826912,1,0,0,0,0,0,0.3469269631157543,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.1145631287986442,0,0,1,0,0,1,-0.4457502059634864,1,0,0,1,0,0,0,0,1,0,0
0,0,1,-1.277104052344601,0,0,0,0,0,0,0.46034021937515496,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.5142514200025698,0,0,0,0,0,1,-1.4876969250676455,0,0,1,0,0,1,1,0,0,0,0
1,1,1,0.9621754209229036,1,1,0,1,0,1,1.3224018022132684,0,1,0,0,1,0,1,0,0,0,1
0,1,1,-0.055833672077855,0,0,0,0,0,1,-1.502653098069141,0,0,1,1,0,0,0,0,0,1,1
0,1,1,0.9214550572028734,0,0,0,0,0,0,-1.5093002860698053,0,0,1,0,0,1,1,0,0,0,0
0,1,1,1.0843365120829946,0,0,0,0,0,0,-1.4926823160681442,0,0,1,0,0,1,0,0,0,1,0
0,0,0,1.2064976032430856,1,1,1,1,1,1,1.6713791722481544,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.1541585110964841,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.8157013468637004,1,0,1,1,1,0,0.8271110686930467,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.6969203327399588,1,0,0,0,0,1,1.0368064467034859,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.4223169455581282,1,0,0,0,0,1,0.6443886261454905,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-0.3815965818380978,0,0,0,0,0,1,-1.4993295040688086,0,0,1,0,1,0,0,1,0,0,0
1,0,0,-0.5851984004382496,1,0,0,1,1,0,0.9684390411778844,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-0.5197276987891513,1,0,0,0,1,1,0.8383219588719627,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.1960038562387048,0,0,0,1,1,1,-0.2978502729487016,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.0355308119064057,0,0,0,0,0,0,-0.660938050445648,1,0,0,1,0,0,0,0,1,0,1
0,1,1,0.0256070553622056,1,0,0,0,0,1,-1.3381351950526947,0,0,1,0,0,1,0,0,0,1,1
0,0,0,0.8400143297628127,1,1,1,1,0,0,1.1246479591934997,0,1,0,0,1,0,0,0,0,1,0
1,0,0,-1.2400904329204823,0,0,0,0,0,0,-1.341197335147013,1,0,0,1,0,0,0,0,1,0,1
1,1,0,0.7328455005866253,1,1,0,1,0,1,1.2657540043424942,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.2774445836787656,0,0,0,0,0,1,-0.3144682429503628,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.1145631287986442,0,0,0,0,0,0,-1.4660935640654862,0,0,1,1,0,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4893587220678115,0,0,1,1,0,0,0,0,1,0,1
0,1,1,-1.1552834925186746,0,1,0,0,0,0,-0.8711702380060141,1,0,0,1,0,0,0,1,0,0,0
1,1,0,1.0843365120829946,1,0,0,0,0,1,0.966777244177718,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.5671129143572275,1,0,0,0,0,0,0.5626171809611898,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-1.1960038562387048,0,0,0,0,0,1,0.1873944510998066,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.12946200597788743,0,0,1,1,0,1,-0.4895392902321686,1,0,0,0,1,0,0,0,0,1,1
0,1,1,0.6364125111626608,0,1,0,1,0,0,-0.6567984249845842,1,0,0,0,1,0,0,1,0,0,0
1,0,0,-0.9516816739185228,1,0,0,0,0,1,0.6526976111463211,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0.5142514200025698,1,1,0,0,1,1,0.1757618720986434,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0.42563651475755643,1,0,1,1,0,1,1.3815749692150538,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.502653098069141,0,0,1,1,0,0,0,0,0,1,0
0,1,0,-0.5851984004382496,1,0,0,0,0,1,0.9966895901807084,0,1,0,1,0,0,0,0,1,0,0
0,1,0,-0.3001558543980371,0,0,0,0,1,1,1.0282637331838649,0,1,0,1,0,0,0,1,0,0,0
0,1,1,1.5322605130033284,1,1,1,1,1,0,1.6614083902471577,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-0.1372743995179157,1,0,1,1,0,0,0.2040124211014678,1,0,0,0,1,0,0,1,0,0,0
0,1,0,1.0436161483629645,0,1,1,0,0,1,-0.6451658459834212,1,0,0,0,1,0,0,0,1,0,0
0,1,0,1.6137012404433893,1,1,1,1,0,1,1.5284646302338678,0,1,0,0,0,1,0,0,1,0,0
0,1,1,1.6137012404433893,0,0,0,0,0,0,-1.4843733310673135,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-1.2046162024495002,1,0,0,0,0,1,0.6875305319443326,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1859193554786434,0,0,0,0,0,0,-1.4885668338915938,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-1.2564027716055888,0,0,0,0,0,0,0.8528050631086592,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5322605130033284,0,1,1,1,1,0,0.720831288153132,1,0,0,0,0,1,0,1,0,0,0
0,1,1,1.002895784642934,0,1,1,0,0,0,-0.3759547319565092,1,0,0,0,1,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.3061592579495322,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0.3503435739128131,1,0,0,0,0,1,-0.38349606801728897,1,0,0,1,0,0,0,0,1,0,1
0,1,0,1.5729808767233588,1,0,0,0,0,0,-1.329826210051864,0,0,1,0,0,1,1,0,0,0,0
0,1,0,1.6137012404433893,1,0,0,0,0,0,-1.328164413051698,0,0,1,0,0,1,0,1,0,0,0
0,1,1,-0.4630373092781585,0,0,0,0,0,0,-1.4943441130683104,0,0,1,0,1,0,0,0,0,1,0
0,1,1,0.4310801354815941,1,0,0,0,0,0,0.695517402045107,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.4508197855632678,1,1,0,1,1,0,1.5617005702371902,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.341458789053027,1,0,0,1,0,0,0,0,0,1,0
0,0,1,-0.044966968008198355,1,0,0,0,0,1,0.8394570599701876,0,1,0,1,0,0,0,1,0,0,1
0,0,1,-0.62591876415828,1,0,0,1,0,1,-0.2961884759485353,1,0,0,0,1,0,0,0,0,1,1
0,0,0,-1.0331224013585834,1,1,0,0,0,1,-0.3693075439558449,1,0,0,1,0,0,0,0,1,0,0
0,1,1,-0.6666391278783103,1,0,0,1,0,1,0.8654076271675846,0,1,0,1,0,0,1,0,0,0,0
1,0,0,-0.5725663038734424,0,0,0,1,0,1,1.0015868815105105,0,1,0,1,0,0,0,1,0,0,1
0,1,1,1.2064976032430856,0,0,0,0,0,0,-1.4727407520661506,0,0,1,0,0,1,1,0,0,0,0
1,0,0,-0.8295205827584317,1,0,0,0,0,1,0.2837786771094415,0,1,0,1,0,0,0,1,0,0,0
0,1,1,-0.7698070096572132,0,1,0,0,0,0,-1.150089359944251,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-1.2367242199587352,1,0,0,0,1,1,-0.346042385953519,1,0,0,1,0,0,0,0,0,1,0
0,1,0,1.2064976032430856,0,1,1,0,1,1,-0.8695084410058479,1,0,0,0,0,1,0,1,0,0,0
0,1,1,1.6137012404433893,0,1,1,1,1,1,0.6294324531439953,1,0,0,0,0,1,1,0,0,0,0
0,1,1,-0.8702409464784621,0,0,0,0,0,1,-1.4876969250676455,0,0,1,0,1,0,0,0,0,1,0
0,1,0,1.3646422995951566,1,1,1,1,0,0,0.7960003750233011,0,1,0,0,1,0,0,0,1,0,1
0,1,0,0.188488510242327,1,1,0,1,0,0,0.4815325201292102,1,0,0,0,1,0,0,0,0,1,0
0,1,1,-1.2655227112787661,0,0,0,0,0,1,-1.4939397069112246,0,0,1,1,0,0,0,0,1,0,1
0,0,1,-1.1552834925186746,1,0,0,0,0,1,-1.3065610520495383,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-0.7888002190384014,1,1,0,0,0,1,1.1887436460389849,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,1,0,0,1,0.3170146171127639,0,1,0,1,0,0,0,1,0,0,1
1,0,0,-0.3001558543980371,1,0,1,0,0,1,0.8222009051632655,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.2879383306831464,0,0,0,0,0,0,-1.502653098069141,0,0,1,0,0,1,0,0,0,1,0
0,0,0,1.4100994218432374,0,1,1,0,1,0,-0.1416413549330859,1,0,0,0,1,0,0,1,0,0,0
0,1,1,1.0436161483629645,1,0,0,1,1,1,1.3390197722149295,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-0.7101765767459572,1,0,0,1,0,1,0.05572922008728526,1,0,0,1,0,0,0,1,0,0,1
0,0,0,1.4953377103435332,1,1,0,1,1,1,1.4295386068957021,0,1,0,0,0,1,0,0,1,0,1
0,0,0,1.2879383306831464,1,0,0,0,0,1,-1.341458789053027,0,0,1,0,1,0,1,0,0,0,0
1,1,0,1.369379058123207,1,0,0,0,1,1,1.1671898526241657,0,1,0,1,0,0,0,1,0,0,1
0,1,1,-1.1221902884186512,0,0,0,0,1,0,-0.13820331216909781,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.1724382780983114,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.9621754209229036,1,0,1,0,1,1,0.9867188081797118,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0824684339222184,1,0,1,0,0,1,0.8470706557085308,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.7073594915983407,0,0,1,0,0,1,0.612814483142334,0,1,0,1,0,0,1,0,0,0,0
0,0,0,1.4915401492832985,0,0,0,0,0,1,-1.5109620830699717,0,0,1,0,0,1,1,0,0,0,0
0,1,1,-0.4223169455581282,0,0,1,0,0,1,0.1574821050968162,1,0,0,0,1,0,1,0,0,0,1
0,1,0,-0.2594354906780068,0,0,1,1,0,1,0.290425865110106,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0.2699292376823877,1,0,0,0,0,1,0.2787932861089434,0,1,0,1,0,0,0,1,0,0,0
0,1,0,1.6137012404433893,0,0,0,0,0,0,-1.4860351280674795,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.2256157821036271,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0.5549717837226001,0,0,0,0,0,0,-1.5142856770703037,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-0.2187151269579764,0,1,1,0,0,1,-0.2679379269457112,1,0,0,1,0,0,0,0,0,1,0
1,1,0,-1.1136858329067827,1,0,0,0,0,1,0.7733036726208834,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1145631287986442,0,0,0,1,0,1,0.1757618720986434,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.6235624849812617,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1707764810981453,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.1960038562387048,0,0,0,1,1,1,1.127971553193832,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-0.6658498901499312,1,0,0,1,0,1,-0.25775735355523693,1,0,0,0,1,0,0,0,0,1,1
0,0,1,-1.1960038562387048,0,0,0,0,0,1,-0.3344098069523561,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-1.0738427650786138,0,0,1,0,0,1,0.684271754149477,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.3513699651224484,1,0,0,1,1,1,0.1275697590938257,1,0,0,0,1,0,0,0,1,0,0
0,1,1,-0.0151133083578247,1,0,0,1,0,1,0.8737166121684152,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.06629359023073,1,0,0,0,0,1,0.3304864668399509,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.6666391278783103,0,0,0,0,0,0,-1.4876969250676455,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-0.5974158952578132,1,0,0,0,1,1,0.8379256522085217,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.3920903288424788,0,1,0,0,0,1,-0.8179927340006982,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.1907180451001386,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.055833672077855,1,0,0,0,0,1,0.3037202411114352,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.4508197855632678,1,0,0,0,0,1,0.6061672951416694,0,1,0,0,1,0,0,0,1,0,1
0,1,1,-0.1372743995179157,1,0,0,1,0,1,0.8122301231622688,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9816865123806064,0,0,0,0,0,1,-0.9369854000561597,1,0,0,1,0,0,0,1,0,0,1
0,1,1,0.4735310562825394,0,1,1,1,1,1,-0.3560131679545159,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0.2292088739623573,1,1,1,0,0,1,1.332372584214265,0,1,0,0,1,0,0,0,1,0,0
0,0,1,-0.7073594915983407,0,0,0,0,0,0,0.1408641350951549,0,1,0,1,0,0,1,0,0,0,1
0,1,0,0.188488510242327,1,0,0,1,0,1,1.15456030519649,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.1960038562387048,1,0,0,0,0,1,0.3685303241179136,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0363247230159087,0,0,0,0,0,0,-1.484728261419554,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6518130339840859,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.6666391278783103,0,0,0,0,0,0,-1.519271068070802,0,0,1,0,1,0,0,0,0,1,0
0,1,1,1.369379058123207,0,0,0,0,1,1,-0.5105602889699654,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-0.8410560520330064,0,0,1,1,0,1,0.4884633375478162,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.2570060422422498,1,0,0,0,0,0,0.3506009699607148,0,1,0,1,0,0,0,1,0,0,1
1,0,0,-1.2774445836787656,1,0,0,0,0,1,0.6959043331506402,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.6666391278783103,0,0,1,1,0,1,0.9451738831755588,0,1,0,1,0,0,0,1,0,0,1
0,1,1,0.0663274190822359,0,1,1,1,1,0,0.6643301901474837,1,0,0,0,0,1,0,0,0,1,0
0,1,1,-0.8295205827584317,0,0,1,0,1,0,-0.9725398550161476,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,1,0,0,0,-0.5072366949696331,1,0,0,1,0,0,0,0,1,0,0
0,1,1,1.2064976032430856,1,1,0,0,0,1,1.2093996062019725,0,1,0,0,0,1,1,0,0,0,0
0,0,1,-1.2367242199587352,0,0,0,0,0,0,-1.4710789550659844,0,0,1,0,1,0,1,0,0,0,0
